0.0074445,-0.00038077,0.017279,0.0041515,-0.141,-0.1,0.004478,40.7,0,-8.4505e-06,0.010127,0.0013087,4.1,7.2862,0.0082816,0.00021403,0.27,0.35,0.85,61.9
0.0052915,0.0020291,0.008481,0.012352,0.8658,-0.1,0.0052446,40.9,0.0037523,0.0028776,-0.01777,0.0019824,4.32,7.4122,-0.0045682,-0.00057084,0.4,0.3,0.7,62.9
0.0024328,0.0063564,-0.0049541,0.0097718,0.3453,0,0.003316,41,0,-0.0057804,0.017809,-0.0024437,4.42,7.2226,0.017185,0.00064217,0.46,0.19,0.64,66.5
0.0049576,0.0066915,0.0073933,0.0064609,0.0514,-0.2,0.0042609,41.2,0.0074627,0.0086084,-0.0076498,0.0029336,4.6,7.2284,-0.0067739,-0.00049943,0.34,0.23,0.52,66.1
0.0053566,0.0077644,0.018216,0.013595,0.6776,0,0.0062863,41.2,0.0037106,-0.0086084,-6.5077e-06,-0.0017022,4.66,7.2399,-0.041973,-0.0026082,0.32,0.22,0.67,64.3
-0.00084627,0.00053753,-0.0060798,0.0015892,-0.0468,0,0.0038696,41.2,0.0073801,0.0028531,0.0025543,0.0010593,4.67,7.2093,0.030144,-0.00064417,0.23,0.08,0.74,64.3
0.0032815,-0.0093862,-0.013543,0.009471,0.0963,0.1,0.0043256,40.8,0,-0.0028531,-0.0077022,-0.002248,4.9,7.1428,-0.054055,-0.00039386,0.03,-0.12,0.58,52.7
0.0048572,0.002667,0.020604,0.0046992,-0.1174,-0.1,0.006243,40.9,0.0036697,-0.0057143,0.0025343,0.0012831,5.17,7.0851,-0.0083315,-0.00089572,-0.2,-0.36,0.41,55.9
0.0040593,0.008619,-0.018476,0.0054603,-0.1159,0,0.0029592,40.8,0.0036563,0.011429,0.005168,-0.00061897,5.3,6.9903,-0.0025596,-0.00035851,-0.13,-0.28,0.38,56.3
0.0049907,0.0015666,0.022362,0.0007768,-0.3245,0,0.0031986,40.8,0.0072728,0.0027964,0,0.0019408,5.53,7.0202,-0.062366,0,0.01,-0.31,0.3,53.3
0.0060016,0.0091445,0.0027596,0.0092805,0.1663,-0.1,0.0021061,40.7,0.0036166,-0.0028769,-0.002594,-0.00067835,5.4,6.9527,-0.035849,0.00017927,0.42,-0.22,0.69,55.2
0.0041304,-0.0043773,-0.012274,0.0069057,0.3716,0,0.0032588,40.9,0.0036036,-0.0084468,-6.7465e-06,-0.00050643,5.53,6.737,-0.0087776,0.00082424,0.05,-0.52,0.57,51.6
0.0061628,0.0020888,-0.00053536,-0.0069057,-1.4887,-0.1,0.0025409,40.7,0.0035907,0.0028129,0.010383,-0.0011634,5.76,6.868,0.048833,-0.00017912,-0.22,-0.6,0.37,46.8
-0.00026568,0.0015943,0.00042516,0.0023082,-0.1047,0.2,0.0027646,40.6,0,-0.0028209,-0.010369,0.00054778,5.4,6.8977,0.0041893,-0.00035835,-0.2,-0.56,0.78,48.8
0.009286,0.0047272,-0.013378,0.0047051,-0.1821,0.1,0.0031852,40.8,0.0035778,0.0028209,0.028164,-0.0019815,4.94,6.9726,0.037645,0.00032252,-0.19,-0.36,1.03,46.2
0.0012165,-0.0037065,-0.0038457,-0.011405,-1.4476,-0.1,0.0003363,40,0.0071175,-0.0028289,-0.020539,0.001099,5,7.0238,0.033878,0.0011101,-0.29,-0.37,0.82,45.1
0.0059971,0.0052096,0.0072167,-0.0056539,-0.8787,0,0.0015425,40.2,0,0.0028289,-0.0050378,-0.00055003,4.53,6.9622,0.023307,0.00078706,-0.18,0.01,1.32,45.3
-0.0007437,0.009414,-0.00065422,0.0093874,0.1393,0,-0.00097713,40,0.0035398,0,0,0.00098648,4.05,6.9948,0.017075,0.0010365,0.06,0.54,1.78,46.4
0.0017811,-4.0215e-05,-0.0008192,-0.008763,-1.0449,0,0.0023496,40,0.0035273,0.0028289,-0.010101,0.00038038,3.94,7.1732,0.017761,-0.000822,0.21,0.91,2.02,47.6
0.0039609,0.0058543,0.007401,-0.00012369,-0.5415,0.1,0.0019791,40.1,0.0035149,0.00561,0.012636,0.0011962,3.98,7.1293,-0.012607,-0.0020401,0.5,1.04,2.17,51.8
0.0051266,-0.0035646,-0.0064832,-0.0022809,-0.7617,-0.1,0.0020967,40.2,0.010471,-0.0084389,-0.0050697,0.00020736,3.79,7.2182,0.017133,-0.0013982,1.22,1.37,2.47,53.7
0.0046673,0.0030047,0.013343,0.018978,1.1844,0,0.0038627,40.3,0.0034662,0.0027972,0.0025349,-0.00022797,3.9,7.2492,0.015787,-0.0007178,1.23,1.38,2.43,55.4
0.00078574,0.0082862,0.003524,-0.0016252,-0.4274,0,0.00031744,40.3,0.0034542,-0.0027972,0,-0.00011786,3.99,7.2591,0.013873,-0.00057461,1.25,1.31,2.41,62
0.0013376,-0.009407,-0.0069628,0.0081109,0.3057,0.2,0.00092153,40.3,0.0034423,0.0027894,0.020101,-0.00027836,3.88,7.3072,-0.0015668,-0.00017963,1.49,1.6,2.64,55.8
0.0062854,0.0067851,0.026579,0.0142,1.1648,-0.1,0.0071919,40.5,0.0068493,-0.0027894,0.03318,0.00058301,4.13,7.3382,-0.031863,-0.044599,1.48,1.62,2.59,57
0.002816,0.013277,0.021991,0.010714,0.4694,-0.1,0.002949,40.2,0.0034072,0.0027816,-0.053281,-0.0017779,4.51,7.1763,0.028093,-0.10091,1.2,1.19,2.42,59.4
0.0054364,0.0063778,-0.010081,-0.001078,-0.5952,-0.1,-0.001436,39.9,0.013514,-7.7161e-06,0.0093897,0.003096,4.61,7.2298,-0.002732,0.0011629,0.83,0.93,2.24,60.1
0.0076028,0.0009746,-0.0031567,0.003578,-0.0014,0.1,0.0061335,40.4,0.0033501,-7.6734e-06,0.051784,-0.00060572,4.71,7.3265,-0.046189,4.1508e-05,0.7,0.85,2.09,56.6
0.0084679,0.016654,0.0074147,0.0031155,-0.2453,-0.1,0.0011895,40.3,0.0066667,-7.6311e-06,-0.045907,-0.00075732,5.05,7.2903,-0.018461,-0.003951,0.53,0.69,1.8,55.7
0.004476,-0.0037241,-0.0019861,0.0014466,-0.2954,-0.2,0.0038709,40.1,0.0066225,0.0027359,-0.077788,-0.00016912,5.76,7.3486,0.071258,0.00087473,-0.05,-0.12,1.21,64.5
0.0052266,0.0068616,0.0069837,0.011156,0.715,0,0.00142,40.5,0.006579,-0.0054945,0.005633,0.00056896,6.12,7.2499,0.022735,-0.0052599,0.03,-0.24,0.92,56.2
0.004671,0.0085207,0.0070462,0.0036653,-0.1954,0.2,0.0037328,40.5,0,0.002736,0.064178,-0.00053766,6.07,7.2478,0.026518,-0.0019272,-0.09,-0.35,1,54.3
0.0060465,0.0092747,0.0094975,-0.0015354,-0.6413,0,0.0032493,40.4,0.006536,-7.4652e-06,-0.017023,-6.2156e-05,6.03,7.3212,-0.001992,0.002262,-0.37,-0.52,0.96,54.5
0.004606,0.0027358,-0.017196,0.0027873,0.0527,-0.2,0.00299,40.3,0.003252,-7.4245e-06,0.0072845,0.00097995,6.03,7.3099,-0.022076,0.00046015,-0.6,-0.61,0.79,53.8
0.0046783,-0.0013857,0.013899,0.0037808,-0.3242,-0.1,0.0022512,40.5,0.0096931,0.002699,0.004896,-0.00058689,5.78,7.3499,0.031997,-0.0015486,-0.33,-0.32,1.01,55.4
0.0016832,0.0016476,0.013452,0.0019836,0.1735,0,0.0034547,40.5,0.0032103,-0.0054201,0.0024301,0.00091791,5.91,7.3582,0.02438,0.00096293,-0.34,-0.33,0.93,58.5
0.0044985,0.005485,0.0085857,0.012851,0.8586,0,0.0038198,40.2,0.0095695,0.0026991,-0.0024479,-0.00099666,5.82,7.3963,0.015297,-0.0016333,-0.07,-0.12,1.19,61.3
0.0040674,-0.0024216,-0.0093173,0.003153,-0.3617,0,0.0038197,40.3,0.0031696,-0.0026991,0.004825,-0.001346,6.02,7.3447,0.010382,-0.00067086,0.17,0.01,1.21,56.7
0.00091817,0.0080617,2.4197e-05,0.0060315,0.1716,0,0.0027544,40.5,0.0063092,0.0026918,0.025923,0.0018393,6.3,7.4782,-0.043172,0.0011737,0.04,-0.26,1.02,54.4
0.0046933,0.0063441,0.0015564,0.0063812,0.3679,0,0.0037373,40.1,0.0062696,-0.0026918,-0.021591,-0.0013921,6.61,7.4413,-0.004914,0.0018416,-0.2,-0.42,0.69,57.9
0.0044985,-0.0043849,0.0036713,0.0078111,0.3311,0,0.0029512,40.4,0.0062305,0.0053619,-0.011588,0.0021803,6.79,7.3531,-0.021913,0.00012544,-0.45,-0.49,0.72,59.3
0.0023918,0.004054,0.0043141,-0.0036878,-0.7018,0,0.0023861,40.7,0.006192,-2.8597e-05,0.0091744,-0.00027466,7.41,7.3291,0.019941,0.00058519,-1.15,-1.24,0.13,54.4
0.0038889,0.0066716,-0.00068925,-0.0037868,-0.6819,0,0.0036467,40.4,0.0061539,-2.8294e-05,0.0089257,-0.00037187,8.67,7.3671,0.032057,-0.0027617,-2.25,-2.35,-1.15,57.6
0.0034279,-0.0038436,-0.00057274,0.0097223,0.1967,0.1,0.0043699,40.3,0.0061162,-2.7995e-05,-0.011396,0.00078609,8.9,7.3317,-0.053611,0.0012563,-1.86,-2.33,-1.2,52.7
0.0055088,-0.0013212,0.00028191,0.0052658,0.301,0,0.0013157,40.2,0.006079,-0.0026489,-0.0044792,-0.00047222,8.61,7.2211,-0.045713,0.00037658,-1.01,-1.89,-0.77,49.8
0.006178,0.0091392,0.010791,0.0022945,-0.2071,0,0.0039369,40.4,0.0060423,-6.8889e-06,0.024093,-0.0015605,9.19,7.2138,-0.0056117,-0.0021358,-1.65,-2.5,-1.33,51.5
0.0026117,0.0012728,0.0048148,-0.00022387,-0.4432,0.2,-0.0013247,40.3,0.011976,-6.8529e-06,0.0098184,0.0013314,9.15,7.3179,0.0034978,-0.00054515,-1.33,-1.99,-1.1,50.4
0.0018503,0.0051475,0.0115,0.00029254,-0.2352,0,0.0029148,40.2,0.0029718,0.002594,-0.02782,-0.00070821,9,7.2306,0.01063,0.0025973,-1.36,-1.9,-0.78,51.9
0.0010031,-0.0011577,-0.013942,-0.0094709,-1.2149,-0.2,-0.00049224,40.2,0.0059172,0.0025537,-6.8587e-05,0.00087408,8.85,7.114,0.0071977,0.0025488,-0.96,-1.71,-0.6,50.6
0.0020535,-0.00086916,-0.0018454,-0.0026868,-0.7683,0,0.0021781,40.3,0.0058824,-0.005188,0.016095,0.00032445,8.97,7.1907,-0.054466,0.00041722,-0.8,-1.32,-0.32,48
0.0017925,0.0059242,-0.012684,-0.018693,-2.1232,0.4,-0.00091281,40,-0.0029369,0.0025542,0.014956,-0.0010451,8.98,6.9893,-0.0088194,0.0012923,-0.88,-1.19,-0.12,45.8
0.0024695,0.0043844,0.00088842,-0.00065863,-0.1954,0.3,0.0018108,40,0.0087848,-0.007689,-0.045095,0.00037612,8.98,7.174,-0.035503,0.0017898,-1.39,-1.74,-0.2,45.8
0.0038631,-0.005105,-0.011754,-0.0012975,-0.4916,0.2,0.0020454,39.9,0.005814,0.0051216,0.026891,-0.0014686,7.76,7.1846,0.016951,0.00045733,-0.79,-0.69,0.87,45.2
0.009887,0.00075661,-0.005067,-0.0025764,-0.545,0.2,-0.0014426,39.7,0.0057804,-0.0025608,0.014325,0.0026015,8.1,7.142,-0.03093,0.00012469,-1.04,-0.71,0.6,45.7
